timestamp,experiment,phase,sample_index,target_lat,target_lon,target_alt,north_m,east_m,target_drift_m,vn,ve,vd,commanded_speed_mps,commanded_accel_mps2,profile,engine,route
2026-07-07T01:12:16.519514+00:00,E12_stealth_optimizer,linear,1,37.56650635201923,126.97800801368734,20.0,0.7071067811865476,0.7071067811865475,0.9988764305990786,1.4142135623730951,1.414213562373095,0.0,2.0,4.0,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:17.069470+00:00,E12_stealth_optimizer,linear,2,37.566512704038466,126.9780160273747,20.0,1.4142135623730951,1.414213562373095,1.997752818609409,1.4142135623730951,1.414213562373095,0.0,2.0,0.0,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:17.619184+00:00,E12_stealth_optimizer,linear,3,37.5665190560577,126.97802404106206,20.0,2.121320343559643,2.1213203435596424,2.9966291649166483,1.4142135623730954,1.414213562373095,0.0,2.0,4.440892098500626e-16,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:18.122757+00:00,E12_stealth_optimizer,linear,4,37.566525408076934,126.9780320547494,20.0,2.8284271247461903,2.82842712474619,3.9955054677494575,1.414213562373095,1.414213562373095,0.0,1.9999999999999998,8.881784197001252e-16,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:18.672709+00:00,E12_stealth_optimizer,linear,5,37.56653176009617,126.97804006843675,20.0,3.5355339059327378,3.5355339059327373,4.994381727993494,1.414213562373095,1.414213562373095,0.0,1.9999999999999998,0.0,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:19.217176+00:00,E12_stealth_optimizer,linear,6,37.5665381121154,126.9780480821241,20.0,4.242640687119286,4.242640687119285,5.993257945648749,1.4142135623730958,1.414213562373095,0.0,2.0000000000000004,1.7763568394002505e-15,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:19.720181+00:00,E12_stealth_optimizer,linear,7,37.56654446413464,126.97805609581145,20.0,4.949747468305833,4.949747468305832,6.992134120715214,1.414213562373094,1.414213562373094,0.0,1.9999999999999984,3.972054645195637e-15,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:20.271008+00:00,E12_stealth_optimizer,linear,8,37.56655081615387,126.9780641094988,20.0,5.656854249492381,5.65685424949238,7.991010253192881,1.4142135623730958,1.4142135623730958,0.0,2.000000000000001,5.0242958677880805e-15,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:20.820738+00:00,E12_stealth_optimizer,linear,9,37.566557168173105,126.97807212318617,20.0,6.3639610306789285,6.363961030678928,8.989886343967408,1.4142135623730958,1.4142135623730958,0.0,2.000000000000001,0.0,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:21.368467+00:00,E12_stealth_optimizer,linear,10,37.56656352019235,126.97808013687352,20.0,7.0710678118654755,7.071067811865475,9.988762391826127,1.414213562373094,1.414213562373094,0.0,1.9999999999999984,5.0242958677880805e-15,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:21.919327+00:00,E12_stealth_optimizer,linear,11,37.56656987221158,126.97808815056086,20.0,7.778174593052023,7.778174593052022,10.987638396537346,1.4142135623730958,1.414213562373094,0.0,1.9999999999999998,3.552713678800501e-15,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:22.421639+00:00,E12_stealth_optimizer,linear,12,37.566576224230815,126.97809616424821,20.0,8.485281374238571,8.48528137423857,11.986514358659738,1.4142135623730958,1.4142135623730958,0.0,2.000000000000001,3.552713678800501e-15,linear,gps-input,fc-direct-gps-input
2026-07-07T01:12:22.965660+00:00,E12_stealth_optimizer,linear,13,37.56658257625005,126.97810417793556,20.0,9.19238815542512,9.192388155425117,12.985390278193282,1.4142135623730958,1.4142135623730958,0.0,2.000000000000001,0.0,linear,gps-input,fc-direct-gps-input
