timestamp,route,message,connection,verdict,reason,observed_count,reflection_rate,final_target_drift_m,final_official_drift_m,mean_target_error_m,bundle
2026-07-06T22:28:14.607759+00:00,fc-direct,global-position-int,tcp:127.0.0.1:5760,fail,reflection_rate < 0.70; final official drift below 60 percent of target; mean target error too high,31,0.0,7.991010253192881,0.0,5.671039687133543,/home/user/ai-folder/contest-DAH/DAH2026_GhostPilot/DAH2026_GhostPilot/results/b_path/20260706T222750_773293Z_E7_fc-direct_global-position-int
2026-07-06T22:28:38.605945+00:00,fc-direct,gps-input,tcp:127.0.0.1:5760,pass,reflection thresholds passed,31,1.0,7.991010253192881,7.989148161816393,0.00503275098701933,/home/user/ai-folder/contest-DAH/DAH2026_GhostPilot/DAH2026_GhostPilot/results/b_path/20260706T222814_607776Z_E7_fc-direct_gps-input
2026-07-06T22:29:02.541284+00:00,fc-direct,hil-gps,tcp:127.0.0.1:5760,fail,reflection_rate < 0.70; mean target error too high,32,0.0,7.991010253192881,13173877.35106569,5351891.143488551,/home/user/ai-folder/contest-DAH/DAH2026_GhostPilot/DAH2026_GhostPilot/results/b_path/20260706T222838_605959Z_E7_fc-direct_hil-gps
2026-07-06T22:29:28.714028+00:00,mavproxy-udp,global-position-int,udpin:127.0.0.1:14550,fail,reflection_rate < 0.70; final official drift below 60 percent of target; mean target error too high,28,0.0,7.991010253192881,0.0,5.351123103332387,/home/user/ai-folder/contest-DAH/DAH2026_GhostPilot/DAH2026_GhostPilot/results/b_path/20260706T222902_541305Z_E7_mavproxy-udp_global-position-int
2026-07-06T22:29:54.728065+00:00,mavproxy-udp,gps-input,udpin:127.0.0.1:14550,pass,reflection thresholds passed,34,1.0,7.991010253192881,7.989148161816393,0.004959471220035317,/home/user/ai-folder/contest-DAH/DAH2026_GhostPilot/DAH2026_GhostPilot/results/b_path/20260706T222928_714048Z_E7_mavproxy-udp_gps-input
2026-07-06T22:30:20.781033+00:00,mavproxy-udp,hil-gps,udpin:127.0.0.1:14550,fail,reflection_rate < 0.70; mean target error too high,28,0.0,7.991010253192881,13173877.35106569,4704959.793111882,/home/user/ai-folder/contest-DAH/DAH2026_GhostPilot/DAH2026_GhostPilot/results/b_path/20260706T222954_728086Z_E7_mavproxy-udp_hil-gps
2026-07-06T22:30:44.791616+00:00,companion,global-position-int,tcp:127.0.0.1:5760,fail,reflection_rate < 0.70; final official drift below 60 percent of target; mean target error too high,30,0.0,7.991010253192881,0.0,5.660299084194875,/home/user/ai-folder/contest-DAH/DAH2026_GhostPilot/DAH2026_GhostPilot/results/b_path/20260706T223020_781057Z_E7_companion_global-position-int
2026-07-06T22:31:07.639051+00:00,companion,gps-input,tcp:127.0.0.1:5760,pass,reflection thresholds passed,31,1.0,7.991010253192881,7.989148161816393,0.03682285134898034,/home/user/ai-folder/contest-DAH/DAH2026_GhostPilot/DAH2026_GhostPilot/results/b_path/20260706T223044_791635Z_E7_companion_gps-input
2026-07-06T22:31:31.674120+00:00,companion,hil-gps,tcp:127.0.0.1:5760,fail,reflection_rate < 0.70; mean target error too high,31,0.0,7.991010253192881,13173877.35106569,8074314.524086447,/home/user/ai-folder/contest-DAH/DAH2026_GhostPilot/DAH2026_GhostPilot/results/b_path/20260706T223107_639067Z_E7_companion_hil-gps
